-22,59,12
-22,59,12
-22,59,12
-23,59,12
-24,57,13
-24,57,12
-24,59,11
-25,60,11
-25,61,13
-24,60,14
-24,59,15
-23,59,15
-24,58,12
-22,58,13
-24,59,11
-24,58,11
-23,59,12
-23,59,11
-23,59,12
-23,59,13
-23,59,13
-23,59,13
-22,59,12
-23,59,12
-23,60,12
-23,59,12
-23,59,13
-22,59,13
-22,59,12
-22,59,12
-22,59,12
-22,59,13
-23,59,12
-23,59,12
-23,59,11
-23,59,12
-23,59,12
-23,59,12
-23,59,12
-24,60,12
-24,60,12
-22,59,11
-22,59,12
-21,59,11
-21,59,12
-22,59,13
-22,59,12
-24,59,12
-24,59,12
-24,59,12
-24,59,12
-23,59,12
-22,59,12
-22,59,12
-23,58,12
-23,58,12
-25,59,12
-25,59,12
-25,59,12
-25,59,12
-23,59,11
-22,59,11
-21,59,12
-20,60,13
-22,59,12
-23,59,12
-24,59,12
-23,59,12
-23,59,12
-23,60,12
-23,59,12
-23,59,13
-23,59,12
-23,59,12
-23,59,12
-23,59,12
-23,59,13
-23,59,13
-24,59,12
-23,59,12
-23,59,13
-23,59,14
-24,59,14
-23,59,13
-23,58,13
-23,59,13
-23,58,13
-23,59,13
-24,59,13
-24,59,14
-23,59,14
-23,59,13
-24,58,13
-24,59,13
-23,59,13
-23,59,13
-23,59,14
-23,59,14
-22,59,14
-22,59,13
-22,59,14
-22,59,14
-23,59,14
-23,59,14
-23,59,14
-24,59,14
-24,59,14
-23,59,14
-22,59,14
-22,59,14
-22,58,14
-22,58,14
-23,58,14
-23,59,14
-23,59,14
-24,58,14
-25,58,14
-24,59,14
-22,59,14
-21,59,14
-21,59,14
-20,59,14
-20,59,14
-21,59,14
-21,60,13
-21,60,13
-21,59,13
-20,59,13
-19,62,13
-18,62,13
