1579783503.000000, IBI
503.226160,0.406269
503.601177,0.375017
504.023071,0.421894
504.413714,0.390643
504.804357,0.390643
505.226251,0.421894
505.616894,0.390643
506.007537,0.390643
506.398180,0.390643
506.788823,0.390643
507.179466,0.390643
507.570109,0.390643
507.976377,0.406269
508.382646,0.406269
508.773289,0.390643
509.179557,0.406269
509.538949,0.359391
509.976469,0.437520
510.367112,0.390643
510.773380,0.406269
644.685760,0.359391
681.453068,0.484397
681.859337,0.406269
682.312483,0.453146
682.656248,0.343766
706.954236,0.546900
721.970548,0.578151
722.564325,0.593777
723.095599,0.531274
723.642499,0.546900
724.205025,0.562526
724.798802,0.593777
731.580363,0.593777
739.721360,0.625029
740.299512,0.578151
740.908915,0.609403
741.487066,0.578151
742.065218,0.578151
742.658995,0.593777
743.252772,0.593777
743.799672,0.546900
744.393449,0.593777
744.987226,0.593777
745.627881,0.640654
746.299787,0.671906
746.940441,0.640654
747.581095,0.640654
748.206124,0.625029
771.550942,0.531274
790.020538,0.625029
790.614315,0.593777
791.333098,0.718783
792.005004,0.671906
802.021087,0.609403
802.599239,0.578151
803.286770,0.687531
803.880547,0.593777
828.819189,0.750034
829.459843,0.640654
836.960186,0.578151
845.991850,0.671906
867.805348,0.562526
1148.099429,0.687531
1152.224618,0.765660
1152.990278,0.765660
1153.724686,0.734409
1154.443469,0.718783
1176.866371,0.734409
1177.553902,0.687531
1178.257059,0.703157
1179.147725,0.890666
1182.601008,0.750034
1183.382294,0.781286
1184.132328,0.750034
1184.897988,0.765660
1185.632397,0.734409
1186.304303,0.671906
1187.132466,0.828163
1187.788746,0.656280
1193.585886,0.765660
1194.304669,0.718783
1195.148458,0.843789
1202.383164,0.781286
1203.039444,0.656280
1203.805104,0.765660
1262.604670,0.734409
1263.510962,0.906291
1277.870994,0.640654
1278.527274,0.656280
1279.167928,0.640654
1279.792957,0.625029
1280.433611,0.640654
1281.089891,0.656280
1281.808674,0.718783
1282.511832,0.703157
1283.277492,0.765660
1283.980649,0.703157
1284.730683,0.750034
1285.496343,0.765660
1288.855872,0.640654
1289.480901,0.625029
1290.121555,0.640654
1290.855963,0.734409
1291.668501,0.812537
1292.496664,0.828163
1293.293575,0.796911
1294.074861,0.781286
1294.809269,0.734409
1298.215675,0.640654
1298.840704,0.625029
1299.481358,0.640654
1300.168890,0.687531
1300.918924,0.750034
1301.747087,0.828163
1302.590876,0.843789
1303.419039,0.828163
1304.247201,0.828163
1304.965984,0.718783
1305.747270,0.781286
1345.811604,0.671906
1346.530387,0.718783
1347.296047,0.765660
1384.610255,0.656280
1385.235284,0.625029
1385.860312,0.625029
1386.500967,0.640654
1387.172872,0.671906
1387.891655,0.718783
1388.626064,0.734409
1415.580423,0.656280
1416.267954,0.687531
1416.971111,0.703157
1417.658643,0.687531
1418.346174,0.687531
1419.127460,0.781286
1470.582940,0.609403
1471.192343,0.609403
1471.864249,0.671906
1530.632564,0.718783
1531.288844,0.656280
1531.992001,0.703157
1532.710784,0.718783
1533.398316,0.687531
1534.038970,0.640654
1534.835881,0.796911
1535.523413,0.687531
1536.320324,0.796911
1537.070359,0.750034
1537.804767,0.734409
1545.586374,0.750034
1551.289760,0.734409
1551.899163,0.609403
1555.383697,0.750034
1556.118106,0.734409
1562.368392,0.781286
1563.180929,0.812537
1563.993466,0.812537
1564.759126,0.765660
1565.524786,0.765660
1566.227943,0.703157
1566.915475,0.687531
1567.571755,0.656280
1568.243661,0.671906
1568.884315,0.640654
1569.587472,0.703157
1570.290629,0.703157
1571.009412,0.718783
1571.837575,0.828163
1579.369170,0.765660
1580.087953,0.718783
1580.900490,0.812537
1586.353865,0.750034
1587.041396,0.687531
1587.791430,0.750034
1588.557091,0.765660
1589.338376,0.781286
1590.057159,0.718783
1590.854071,0.796911
1609.089280,0.734409
1609.870566,0.781286
1610.636226,0.765660
1611.323758,0.687531
1612.073792,0.750034
1612.823826,0.750034
1613.433229,0.609403
1614.198889,0.765660
1614.839544,0.640654
1615.589578,0.750034
1616.464618,0.875040
1624.277476,0.703157
1625.074387,0.796911
1625.808796,0.734409
1626.511953,0.703157
1627.183859,0.671906
1636.074891,0.703157
1636.762422,0.687531
1637.418702,0.656280
1638.074982,0.656280
1638.934397,0.859414
1639.700057,0.765660
1640.496968,0.796911
1641.325131,0.828163
1642.153294,0.828163
1642.965831,0.812537
1643.762743,0.796911
1644.512777,0.750034
